07.47;39.93
18.21;16.80
03.44;89.71
05.66;54.95
04.64;67.70
76.69;04.13
31.31;10.12
03.90;81.65
05.69;56.52
21.04;15.35
11.56;28.17
10.61;31.00
52.45;06.28
20.59;16.21
29.84;11.21
12.85;26.06
88.80;03.81
84.18;04.12
03.74;93.57
59.29;05.93
10.54;34.19
13.57;26.60
27.96;13.06
57.13;06.44
93.21;03.98
05.07;73.28
59.23;06.29
04.37;86.93
16.10;23.68
22.42;17.17
59.28;06.50
74.01;05.28
59.26;06.64
61.03;06.50
52.15;07.66
43.68;09.22
81.41;04.97
35.82;11.34
11.38;35.92
37.49;11.06
47.33;08.81
24.50;17.06
39.19;10.76
04.65;90.76
56.84;07.56
19.26;22.57
05.16;85.91
31.55;14.10
07.66;58.25
24.67;18.29
12.57;36.17
29.72;15.31
28.80;15.86
09.48;49.14
33.09;14.25
47.92;09.84
35.21;13.49
27.44;17.39
10.40;46.38
35.11;13.89
26.28;18.58
23.52;20.80
11.24;44.29
05.86;85.48
10.66;47.25
13.08;39.02
05.75;89.09
40.61;12.63
47.48;10.95
34.51;15.07
07.88;66.21
14.65;35.71
10.29;50.89
10.38;51.22
76.48;07.01
28.57;19.23
08.15;67.80
54.29;10.18
68.00;08.14
89.20;06.21
85.35;06.53
07.41;75.41
06.32;88.58
84.11;06.66
44.72;12.53
80.74;06.99
43.67;13.10
81.86;07.00
08.21;70.30
13.04;44.28
22.26;26.06
22.48;25.89
31.16;18.74
58.20;10.16
06.91;87.84
28.40;21.40
35.40;17.31
09.84;62.71
44.29;14.11
53.60;11.71
68.74;09.31
08.23;77.99
84.87;07.58
08.15;79.05
91.97;07.03
17.41;37.25
24.81;26.42
12.03;54.90
43.22;15.36
13.75;48.73
33.80;20.24
83.56;08.21
32.57;21.16
15.44;44.68
63.78;10.82
12.60;54.96
17.35;40.06
46.29;15.03
21.25;32.88
09.79;71.37
58.16;12.04
85.98;08.17
43.37;16.25
10.67;66.74
66.34;10.74
85.50;08.36
15.62;45.92
53.59;13.56
90.50;08.05
12.81;56.99
89.03;08.38
12.09;62.26
34.36;22.14
97.83;07.80
11.71;65.49
11.25;68.28
14.13;54.37
09.78;78.92
97.70;07.99
67.71;11.54
49.27;15.86
10.84;72.54
08.19;96.11
16.25;48.44
09.85;79.92
11.37;69.29
26.28;30.11
21.89;36.23
68.01;11.85
72.84;11.08
14.91;54.18
53.33;15.18
20.77;39.02
86.83;09.38
12.05;68.01
47.99;17.10
17.62;47.06
29.67;27.97
13.96;59.54
37.99;21.89
26.76;31.34
84.89;09.89
17.20;49.15
14.41;58.69
63.90;13.27
79.26;10.73
34.15;25.15
15.44;55.80
90.68;09.55
19.27;44.98
11.91;73.07
53.93;16.20
95.52;09.17
74.34;11.83
16.48;53.43
80.49;10.95
69.20;12.95
10.55;85.80
46.35;19.63
29.00;31.46
34.92;26.49
19.43;48.11
18.56;50.67
11.23;84.20
10.20;93.06
69.73;13.62
09.83;97.18
38.66;24.75
15.97;59.92
10.34;92.63
14.27;67.34
87.37;11.06
24.83;39.02
19.11;51.15
73.66;13.28
30.41;32.23
11.74;83.71
44.86;21.93
39.31;25.18
29.26;33.91
33.07;30.06
14.63;67.99
60.10;16.64
14.44;69.46
58.74;17.15
11.93;84.62
20.04;50.63
46.67;21.91
20.24;50.72
34.98;29.46
51.30;20.13
91.47;11.32
42.02;24.65
16.79;61.82
79.35;13.13
18.68;56.20
16.96;62.04
42.29;25.23
97.96;10.97
14.12;76.59
27.82;39.00
24.66;44.06
86.68;12.55
89.29;12.21
12.13;90.59
15.88;69.47
55.56;20.02
37.87;29.56
13.56;83.08
44.89;25.22
12.38;91.92
43.58;26.12
87.62;13.01
24.08;47.53
26.40;43.37
52.33;21.94
14.69;78.54
27.15;42.76
85.19;13.63
48.99;23.74
55.56;20.96
30.03;38.86
72.51;16.14
68.98;17.01
50.90;23.18
63.90;18.48
42.10;28.24
12.87;93.03
15.16;79.16
27.73;43.50
37.57;32.15
73.72;16.39
33.09;36.63
13.09;92.60
46.75;25.94
27.17;44.85
45.80;26.69
40.77;30.05
18.69;65.71
17.11;71.78
24.24;50.72
13.98;88.11
16.23;76.03
53.54;23.06
50.95;24.27
66.82;18.56
61.34;20.44
28.18;44.87
24.25;52.24
22.82;56.43
24.12;53.61
75.39;17.16
62.74;20.67
18.60;69.79
30.29;42.91
25.37;51.33
30.50;42.79
15.51;84.19
62.91;20.83
23.42;56.47
82.34;16.11
24.43;54.60
47.60;28.06
27.67;49.08
16.91;80.63
49.65;27.71
72.46;18.99
97.98;14.11
72.96;19.00
81.55;17.00
21.30;65.20
88.02;15.83
19.29;72.32
27.77;50.26
19.55;72.20
19.48;72.72
19.91;71.45
29.33;48.64
90.11;15.85
61.17;23.35
50.84;28.10
29.03;49.28
76.74;18.79
80.59;17.91
37.91;38.20
26.67;54.36
91.20;15.97
83.70;17.45
17.10;85.55
41.94;35.71
55.91;26.98
37.21;40.69
20.28;74.70
36.77;41.49
39.61;38.94
36.26;42.60
70.01;22.38
70.70;22.17
23.93;65.94
95.42;16.57
22.32;72.03
47.97;33.53
24.90;64.96
18.39;87.98
46.32;35.00
27.24;59.63
97.08;16.80
97.96;16.74
69.90;23.46
89.71;18.37
30.94;54.27
41.91;40.20
24.47;69.19
29.14;58.35
37.44;45.47
38.88;43.84
18.93;90.15
69.09;25.01
42.14;41.18
29.04;60.87
39.83;44.44
98.68;17.97
50.16;35.64
41.68;43.09
46.79;38.68
48.54;37.38
22.09;82.61
25.00;73.05
19.49;93.85
18.76;98.20
35.72;51.84
40.91;45.29
84.80;22.00
54.44;34.39
90.36;20.85
21.02;89.73
24.80;76.30
31.15;61.00
86.92;21.90
64.19;29.77
73.02;26.37
72.34;26.70
54.56;35.42
79.13;24.43
65.19;29.66
57.19;33.91
20.95;92.70
30.70;63.37
86.62;22.53
58.09;33.74
72.27;27.39
41.88;47.27
57.19;34.63
53.92;36.76
32.36;61.72
23.73;84.36
25.94;77.33
61.64;32.60
23.91;84.26
62.44;32.55
82.05;24.79
81.92;24.94
50.32;40.86
67.14;30.70
61.89;33.35
24.88;82.99
38.19;54.38
27.71;74.95
23.62;88.77
73.27;28.68
25.03;84.50
23.31;91.28
27.64;77.24
32.60;65.88
54.64;39.32
30.41;70.68
76.75;28.02
36.58;58.86
43.61;49.41
49.19;43.81
30.26;71.57
40.64;53.49
57.03;38.13
42.24;51.70
36.00;60.74
54.38;40.24
22.97;95.61
29.52;74.85
77.47;28.53
70.64;31.29
51.40;43.09
26.76;82.97
38.89;57.20
95.86;23.22
60.09;37.07
68.40;32.67
72.05;31.12
35.57;63.35
67.55;33.37
46.07;48.97
59.09;38.18
24.36;93.03
24.20;93.92
85.17;26.75
24.84;91.91
50.32;45.48
48.27;47.66
29.65;77.83
29.80;77.45
73.21;31.61
58.70;39.70
67.05;34.83
28.18;83.02
34.29;68.24
52.52;44.59
70.57;33.45
67.79;34.84
89.01;26.57
77.66;30.47
62.24;38.17
32.97;72.95
33.40;72.09
27.14;88.88
66.50;36.33
58.11;41.58
52.04;46.78
51.37;47.43
25.63;95.54
50.49;48.99
32.15;76.95
82.30;30.07
42.21;58.65
42.82;58.01
90.91;27.33
48.67;51.09
30.21;82.79
30.12;83.17
40.12;62.44
28.66;88.41
76.76;33.19
31.47;81.09
75.57;33.84
27.37;93.44
33.78;76.66
35.41;73.53
72.72;35.90
68.59;38.08
93.21;28.14
35.76;73.86
67.16;39.90
69.81;38.51
53.45;50.43
40.55;66.88
39.43;68.90
27.93;97.31
60.08;45.55
53.32;51.33
29.46;92.97
36.26;75.79
79.12;35.12
74.02;37.65
65.75;42.49
35.01;79.82
28.80;97.08
32.89;85.04
34.00;82.51
42.72;65.84
83.66;33.73
82.99;34.24
72.54;39.23
30.77;92.55
30.20;95.20
98.14;29.40
72.68;39.75
30.35;95.44
53.64;54.06
43.78;66.36
30.37;95.76
54.19;53.67
30.81;94.54
65.63;44.41
62.00;47.09
56.52;51.72
59.85;49.09
48.46;60.87
33.25;89.07
66.13;44.80
68.88;43.04
48.98;60.95
79.90;37.52
84.42;35.56
62.52;48.08
52.87;56.98
69.72;43.23
55.61;54.35
88.73;34.08
43.68;69.74
77.10;39.93
33.14;93.21
57.43;53.86
59.58;52.22
41.23;75.60
45.11;69.13
65.58;47.64
53.08;58.91
51.26;61.07
54.17;57.87
36.42;86.43
52.17;60.44
76.79;41.11
97.59;32.46
68.34;46.53
95.92;33.43
57.98;55.50
97.11;33.14
95.64;33.65
46.91;69.13
38.51;85.34
36.30;90.74
37.03;89.08
37.69;87.80
46.63;71.25
66.57;49.94
34.44;96.96
94.06;35.54
91.59;36.56
41.37;81.03
82.02;40.88
98.42;34.12
43.09;78.63
48.77;69.49
52.33;64.78
61.44;55.18
60.22;56.31
90.75;37.90
90.23;38.12
66.88;51.74
89.27;38.96
84.42;41.21
48.55;71.80
52.94;65.97
47.41;74.20
52.35;67.27
93.56;37.68
45.80;77.06
63.33;56.16
39.37;90.64
72.22;49.61
48.41;74.54
58.57;61.63
39.29;91.89
70.46;51.24
83.87;43.07
40.47;89.31
85.34;42.41
49.21;73.98
68.36;53.33
91.16;40.00
97.33;37.57
64.00;57.42
64.26;57.39
51.02;72.44
74.29;49.93
39.58;93.77
40.54;91.62
47.64;78.09
43.70;85.53
80.45;46.63
91.42;41.11
48.38;77.86
44.69;84.76
89.14;42.52
50.61;74.96
92.15;41.28
73.67;51.65
47.79;79.63
42.38;90.23
89.61;42.70
81.20;47.25
73.97;52.14
50.06;77.05
71.17;54.22
41.64;93.25
80.10;48.53
64.88;60.03
76.07;51.22
54.53;71.48
44.96;86.72
82.90;47.04
78.12;50.10
43.11;91.10
64.12;61.27
65.07;60.38
47.07;83.87
43.89;90.19
43.24;91.88
75.45;52.68
61.74;64.69
41.66;96.34
52.14;77.00
51.56;77.94
87.87;45.94
73.61;54.89
46.85;86.81
55.86;72.88
80.92;50.31
61.85;66.05
55.82;74.00
63.95;64.80
82.71;50.53
58.63;71.31
82.98;50.39
93.06;44.97
65.08;64.36
61.29;69.51
71.88;59.53
96.30;44.86
54.82;78.82
97.35;44.45
50.09;86.48
69.66;62.23
80.27;54.06
72.13;60.49
58.73;74.48
70.66;61.93
50.14;87.34
94.68;46.28
45.40;96.66
53.89;81.70
78.75;56.14
74.23;59.89
62.07;71.69
58.01;77.30
48.04;93.89
66.08;68.35
79.54;56.87
75.63;59.84
77.03;58.85
79.48;57.13
58.28;77.99
89.70;50.69
93.82;48.66
64.43;70.94
66.21;69.30
79.87;57.47
46.83;98.13
49.83;92.65
59.18;78.12
88.40;52.96
50.18;93.39
65.24;71.84
55.55;84.47
75.45;62.34
53.25;88.36
89.41;52.87
83.47;56.68
54.91;86.26
48.01;98.70
72.77;65.14
74.60;63.57
88.31;53.81
89.64;53.15
55.80;85.41
87.47;54.64
62.23;76.92
77.07;62.34
83.12;57.99
80.30;61.21
53.37;92.49
53.66;92.11
70.13;70.76
66.03;75.54
82.24;60.75
70.47;71.67
87.11;58.01
94.01;54.01
98.35;51.65
65.89;77.19
58.53;86.96
95.34;53.51
83.64;61.40
95.65;54.46
74.35;70.07
66.36;78.73
62.16;84.06
69.65;75.41
58.27;90.17
98.94;53.18
62.28;85.41
54.61;97.66
69.08;77.64
59.73;89.90
70.93;75.85
70.18;77.23
80.12;67.73
85.77;63.32
60.84;89.28
89.36;60.90
78.91;69.10
61.09;89.37
70.53;77.42
77.01;70.95
63.59;85.96
88.54;62.71
87.51;63.45
60.90;91.34
94.28;59.19
58.77;94.99
80.18;69.69
62.20;90.03
67.02;83.99
57.48;98.31
68.79;82.19
72.01;78.53
80.98;69.85
93.42;60.59
89.88;63.14
67.21;84.50
80.04;71.41
72.78;78.55
72.14;79.46
78.04;73.67
66.33;86.74
67.29;85.54
74.73;77.33
85.47;68.74
62.62;94.01
63.99;92.41
69.09;85.73
98.12;60.60
97.26;61.17
62.13;95.88
79.24;75.55
77.35;77.44
75.23;79.64
93.58;64.31
85.57;70.63
77.79;77.72
64.35;93.99
68.17;88.82
79.38;76.61
91.54;66.48
79.77;76.91
64.95;94.56
75.01;81.97
86.09;71.78
93.91;65.86
73.74;84.06
68.64;90.79
85.29;73.13
87.43;71.45
98.87;63.40
94.42;67.00
77.23;82.35
76.26;83.92
81.95;78.28
81.05;79.18
67.72;94.99
89.94;71.69
94.29;68.89
66.78;97.55
96.18;67.86
66.73;98.22
88.61;74.13
77.36;85.14
95.56;69.18
91.87;71.98
68.71;96.94
85.26;78.33
98.51;68.11
80.07;83.80
72.54;92.81
91.12;73.92
83.86;80.60
91.90;73.58
89.82;75.46
87.91;77.48
77.96;87.61
83.15;82.82
79.68;86.58
87.05;79.45
79.38;87.37
79.69;87.62
78.80;89.27
98.67;71.41
83.75;84.71
88.50;80.38
79.43;89.62
88.51;80.84
80.45;89.08
78.87;91.04
76.61;94.70
77.15;94.31
95.25;76.96
98.04;74.92
84.71;86.82
86.42;85.21
90.54;81.53
88.40;83.70
82.67;89.68
88.43;84.00
90.03;82.53
94.57;78.76
82.66;90.30
88.15;84.89
84.00;89.37
77.82;97.20
81.27;93.08
93.69;81.48
81.03;94.66
80.21;95.90
92.04;83.78
94.04;82.51
91.61;84.79
89.58;87.78
95.22;82.91
82.23;96.42
94.27;84.20
88.07;90.64
83.18;96.25
92.94;86.26
91.57;87.56
95.31;84.16
84.49;95.48
86.77;93.09
93.98;86.17
91.33;88.69
86.93;94.08
87.96;93.00
94.97;86.30
87.19;94.97
85.52;97.71
90.27;92.63
88.71;94.29
87.94;95.51
91.47;92.40
95.09;90.12
90.55;95.21
93.80;93.60
94.44;95.29
93.60;96.15
91.67;98.61
